id	abbrev	charge	formula	mass	name	deltaG
cpd00002_c0	cpd00002_c0	-3	C10H13N5O13P3	0	ATP_c0	-673.85
cpd00033_c0	cpd00033_c0	0	C2H5NO2	0	Glycine_c0	-87.73
cpd00506_c0	cpd00506_c0	-1	C8H13N2O5S	0	gamma-Glutamylcysteine_c0	-190.374
cpd00008_c0	cpd00008_c0	-2	C10H13N5O10P2	0	ADP_c0	-465.85
cpd00009_c0	cpd00009_c0	-2	HO4P	0	Phosphate_c0	-261.974
cpd00042_c0	cpd00042_c0	-1	C10H16N3O6S	0	GSH_c0	-220.954
cpd00067_c0	cpd00067_c0	1	H	0	H+_c0	-9.53
cpd00017_c0	cpd00017_c0	1	C15H23N6O5S	0	S-Adenosyl-L-methionine_c0	-66.63
cpd00074_c0	cpd00074_c0	0	S	0	S_c0	0
cpd01311_c0	cpd01311_c0	-1	C10H17N2O3	0	Dethiobiotin_c0	-115.31
cpd00060_c0	cpd00060_c0	0	C5H11NO2S	0	L-Methionine_c0	-75.91
cpd00104_c0	cpd00104_c0	-1	C10H15N2O3S	0	BIOT_c0	-109.02
cpd03091_c0	cpd03091_c0	0	C10H13N5O3	0	5'-Deoxyadenosine_c0	-9.12
cpd00022_c0	cpd00022_c0	-4	C23H34N7O17P3S	0	Acetyl-CoA_c0	-785.83
cpd00054_c0	cpd00054_c0	0	C3H7NO3	0	L-Serine_c0	-124.15
cpd00010_c0	cpd00010_c0	-4	C21H32N7O16P3S	0	CoA_c0	-751.994
cpd00722_c0	cpd00722_c0	0	C5H9NO4	0	O-Acetyl-L-serine_c0	-161.6
cpd00046_c0	cpd00046_c0	-2	C9H12N3O8P	0	CMP_c0	-345.38
cpd00096_c0	cpd00096_c0	-2	C9H13N3O11P2	0	CDP_c0	-553.38
cpd00001_c0	cpd00001_c0	0	H2O	0	H2O_c0	-56.687
cpd00658_c0	cpd00658_c0	-2	C10H8O6	0	Isochorismate_c0	-169.49
cpd00020_c0	cpd00020_c0	-1	C3H3O3	0	Pyruvate_c0	-112.69
cpd02566_c0	cpd02566_c0	-1	C7H7O4	0	2,3-Dihydroxy-2,3-dihydrobenzoate_c0	-125.71
cpd00032_c0	cpd00032_c0	-2	C4H2O5	0	Oxaloacetate_c0	-190.52
cpd00011_c0	cpd00011_c0	0	CO2	0	CO2_c0	-92.26
cpd00061_c0	cpd00061_c0	-3	C3H2O6P	0	Phosphoenolpyruvate_c0	-316.08
cpd00067_e0	cpd00067_e0	1	H	0	H+_e0	-9.53
cpd00075_e0	cpd00075_e0	-1	NO2	0	Nitrite_e0	-8.9
cpd00075_c0	cpd00075_c0	-1	NO2	0	Nitrite_c0	-8.9
cpd00179_c0	cpd00179_c0	0	C12H22O11	0	Maltose_c0	-376.76
cpd00027_c0	cpd00027_c0	0	C6H12O6	0	D-Glucose_c0	-218.28
cpd00137_c0	cpd00137_c0	-3	C6H5O7	0	Citrate_c0	-280.44
cpd00260_c0	cpd00260_c0	-3	C6H5O7	0	Isocitrate_c0	-279.02
cpd01140_c0	cpd01140_c0	-2	C14H20N2O16P2	0	UDP-apiose_c0	-725.22
cpd02807_c0	cpd02807_c0	0	C21H20O10	0	Cosmetin_c0	-266.52
cpd00014_c0	cpd00014_c0	-2	C9H12N2O12P2	0	UDP_c0	-605.77
cpd02952_c0	cpd02952_c0	0	C26H28O14	0	Apiin_c0	-387.67
cpd00039_c0	cpd00039_c0	1	C6H15N2O2	0	L-Lysine_c0	-84.04
cpd01155_c0	cpd01155_c0	2	C5H16N2	0	Cadaverine_c0	-4.4
cpd17042_c0	cpd17042_c0	0	null	0	DNA replication_c0	10000000
cpd00012_c0	cpd00012_c0	-3	HO7P2	0	PPi_c0	-480.93
cpd02557_c0	cpd02557_c0	-2	C40H66O7P2	0	Farnesylfarnesylgeraniol_c0	-242.55
cpd00113_c0	cpd00113_c0	-2	C5H10O7P2	0	Isopentenyldiphosphate_c0	-439.84
cpd02590_c0	cpd02590_c0	-2	C35H58O7P2	0	all-trans-Heptaprenyl diphosphate_c0	-270.64
cpd08289_c0	cpd08289_c0	-2	C5H9O7P	0	1-deoxy-D-xylulose5-phosphate_c0	-357.27
cpd08449_c0	cpd08449_c0	-1	C3H7NO5P	0	3-Amino-2-oxopropyl phosphate_c0	-285.41
cpd00478_c0	cpd00478_c0	-2	C8H10NO6P	0	Pyridoxine phosphate_c0	-279.93
cpd15721_c0	cpd15721_c0	-2	C38H74O13P2	0	Diisohexadecanoylphosphatidylglycerophosphate_c0	-629.02
cpd15727_c0	cpd15727_c0	-1	C38H74O10P	0	Diisohexadecanoylphosphatidylglycerol_c0	-416.52
cpd11589_c0	cpd11589_c0	-1	C6H9N2O5	0	gly-asp-L_c0	-196.33
cpd00041_c0	cpd00041_c0	-1	C4H6NO4	0	L-Aspartate_c0	-165.75
cpd00206_c0	cpd00206_c0	-2	C9H12N3O7P	0	dCMP_c0	-305.54
cpd00533_c0	cpd00533_c0	-2	C9H13N3O10P2	0	dCDP_c0	-513.54
cpd02227_c0	cpd02227_c0	0	C9H17NO6S	0	S-Ribosylhomocysteine_c0	-212.38
cpd00135_c0	cpd00135_c0	0	C4H9NO2S	0	Homocysteine_c0	-81.774
cpd08636_c0	cpd08636_c0	0	C5H8O4	0	4-5-dihydroxy-2-3-pentanedione_c0	-134.29
cpd02375_c0	cpd02375_c0	-4	C14H14N5O11P	0	Adenylosuccinate_c0	-408.89
cpd00018_c0	cpd00018_c0	-2	C10H12N5O7P	0	AMP_c0	-257.85
cpd00106_c0	cpd00106_c0	-2	C4H2O4	0	Fumarate_c0	-143.7
cpd02295_c0	cpd02295_c0	-1	C11H7O4	0	1-4-Dihydroxy-2-naphthoate_c0	-122.199
cpd15353_c0	cpd15353_c0	0	C50H72O2	0	2-Demethylmenaquinol 8_c0	181.901
cpd00356_c0	cpd00356_c0	-3	C9H13N3O13P3	0	dCTP_c0	-721.54
cpd00367_c0	cpd00367_c0	0	C9H13N3O5	0	Cytidine_c0	-132.88
cpd00003_c0	cpd00003_c0	-1	C21H26N7O14P2	0	NAD_c0	-529.59
cpd00026_c0	cpd00026_c0	-2	C15H22N2O17P2	0	UDP-glucose_c0	-762.55
cpd00004_c0	cpd00004_c0	-2	C21H27N7O14P2	0	NADH_c0	-524.32
cpd00144_c0	cpd00144_c0	-3	C15H19N2O18P2	0	UDPglucuronate_c0	-805.77
cpd00654_c0	cpd00654_c0	0	C9H13N3O4	0	Deoxycytidine_c0	-93.04
cpd03349_c0	cpd03349_c0	1	C9H13N2O2	0	5-Hydroxykynurenamine_c0	-36.78
cpd03362_c0	cpd03362_c0	0	C10H12N2O4	0	5-Hydroxykynurenine_c0	-116.42
cpd01186_c0	cpd01186_c0	0	C6H12O5	0	L-Fuculose_c0	-181.19
cpd00806_c0	cpd00806_c0	-2	C6H11O8P	0	L-Fuculose1-phosphate_c0	-393.69
cpd15317_c0	cpd15317_c0	0	C21H42NO7P	0	1-Acyl-sn-glycero-3-phosphoethanolamine hexadec-9-enoyl_c0	-304.1
cpd00908_c0	cpd00908_c0	0	C5H14NO6P	0	Glycerophosphoethanolamine_c0	-311.69
cpd15237_c0	cpd15237_c0	-1	C16H29O2	0	hexadecenoate_c0	-41.71
cpd00024_c0	cpd00024_c0	-2	C5H4O5	0	2-Oxoglutarate_c0	-188.9
cpd00807_c0	cpd00807_c0	-1	C6H11N3O4P	0	L-histidinol-phosphate_c0	-214.91
cpd00023_c0	cpd00023_c0	-1	C5H8NO4	0	L-Glutamate_c0	-164.13
cpd00930_c0	cpd00930_c0	-2	C6H7N2O5P	0	imidazole acetol-phosphate_c0	-242.14
cpd00808_c0	cpd00808_c0	-2	C5H9O8P	0	L-ribulose-5-phosphate_c0	-393.5
cpd00198_c0	cpd00198_c0	-2	C5H9O8P	0	D-Xylulose5-phosphate_c0	-393.5
cpd03246_c0	cpd03246_c0	-1	C26H44NO6S	0	Taurochenodeoxycholate_c0	-195.763
cpd00210_c0	cpd00210_c0	0	C2H7NO3S	0	Taurine_c0	-126.763
cpd01663_c0	cpd01663_c0	-1	C24H39O4	0	Chenodiol_c0	-126.15
cpd11466_c0	cpd11466_c0	-2	C25H48N2O8PRS	0	Myristoyl-ACP_c0	10000000
cpd15331_c0	cpd15331_c0	-2	C17H33O7P	0	1-tetradecanoyl-sn-glycerol 3-phosphate_c0	-346.69
cpd11493_c0	cpd11493_c0	-2	C11H22N2O7PRS	0	ACP_c0	10000000
cpd15522_c0	cpd15522_c0	-1	C31H60O8P	0	1,2-ditetradecanoyl-sn-glycerol 3-phosphate_c0	-364.7
cpd00350_c0	cpd00350_c0	-2	C15H26O7P2	0	Farnesyldiphosphate_c0	-383
cpd00289_c0	cpd00289_c0	-2	C20H34O7P2	0	Geranylgeranyl diphosphate_c0	-354.91
cpd00171_c0	cpd00171_c0	-2	C5H9O8P	0	D-Ribulose5-phosphate_c0	-393.5
cpd00047_c0	cpd00047_c0	-1	CHO2	0	Formate_c0	-83.9
cpd11225_c0	cpd11225_c0	-2	C4H7O6P	0	3-4-dihydroxy-2-butanone4-phosphate_c0	-320.85
cpd00585_c0	cpd00585_c0	0	C4H7N3O	0	Creatinine_c0	-6.19
cpd00013_c0	cpd00013_c0	1	H4N	0	NH3_c0	-18.97
cpd01679_c0	cpd01679_c0	0	C4H6N2O2	0	N-Methylhydantoin_c0	-60.99
cpd00006_c0	cpd00006_c0	-3	C21H25N7O17P3	0	NADP_c0	-742.09
cpd00100_c0	cpd00100_c0	0	C3H8O3	0	Glycerol_c0	-116.18
cpd00005_c0	cpd00005_c0	-4	C21H26N7O17P3	0	NADPH_c0	-736.82
cpd00448_c0	cpd00448_c0	0	C3H6O3	0	D-Glyceraldehyde_c0	-106.7
cpd12232_c0	cpd12232_c0	-1	C5H9O7PR	0	Nucleoside phosphate_c0	10000000
cpd00354_c0	cpd00354_c0	-2	C5H9O10P2R	0	NDP_c0	10000000
cpd00162_c0	cpd00162_c0	1	C2H8NO	0	Aminoethanol_c0	-44.51
cpd00071_c0	cpd00071_c0	0	C2H4O	0	Acetaldehyde_c0	-33.4
cpd14891_c0	cpd14891_c0	-3	C43H67N7O17P3S	0	(7Z,10Z,13Z,16Z)-Docosatetraenoyl-CoA_c0	-663.99
cpd16342_c0	cpd16342_c0	-1	C22H35O2	0	Adrenic acid_c0	35.09
cpd00232_c0	cpd00232_c0	-1	C11H18NO9	0	Neu5Ac_c0	-326.4
cpd00492_c0	cpd00492_c0	0	C8H15NO6	0	N-Acetyl-D-mannosamine_c0	-212.63
cpd00810_c0	cpd00810_c0	-3	C10H10N2O11P	0	Orotidylic acid_c0	-479.18
cpd00091_c0	cpd00091_c0	-2	C9H11N2O9P	0	UMP_c0	-397.77
cpd15350_c0	cpd15350_c0	-1	C15H30O7P	0	2-dodecanoyl-sn-glycerol 3-phosphate_c0	-349.93
cpd00080_c0	cpd00080_c0	-2	C3H7O6P	0	Glycerol-3-phosphate_c0	-328.68
cpd01741_c0	cpd01741_c0	-1	C12H23O2	0	ddca_c0	-70.55
cpd00345_c0	cpd00345_c0	-2	C20H23N7O6	0	5-Methyltetrahydrofolate_c0	-101.7
cpd00125_c0	cpd00125_c0	-2	C20H21N7O6	0	5-10-Methylenetetrahydrofolate_c0	-93.65
cpd00115_c0	cpd00115_c0	-3	C10H13N5O12P3	0	dATP_c0	-634.01
cpd00249_c0	cpd00249_c0	0	C9H12N2O6	0	Uridine_c0	-185.27
cpd00177_c0	cpd00177_c0	-2	C10H13N5O9P2	0	dADP_c0	-426.01
cpd15308_c0	cpd15308_c0	0	C31H56O5	0	1,2-Diacyl-sn-glycerol ditetradec-7-enoyl_c0	-107.48
cpd15523_c0	cpd15523_c0	-1	C31H56O8P	0	1,2-ditetradec-7-enoyl-sn-glycerol 3-phosphate_c0	-319.98
cpd00307_c0	cpd00307_c0	0	C4H5N3O	0	Cytosine_c0	-8.68
cpd00092_c0	cpd00092_c0	0	C4H4N2O2	0	Uracil_c0	-61.07
cpd00226_c0	cpd00226_c0	0	C5H4N4O	0	HYXN_c0	23.12
cpd00309_c0	cpd00309_c0	0	C5H4N4O2	0	XAN_c0	-27.73
cpd15702_c0	cpd15702_c0	0	C37H72O5	0	1,2-Dianteisoheptadecanoyl-sn-glycerol_c0	-146.1
cpd15678_c0	cpd15678_c0	-1	C37H72O8P	0	1,2-dianteisoheptadecanoyl-sn-glycerol 3-phosphate_c0	-358.6
cpd15325_c0	cpd15325_c0	-2	C15H29O7P	0	1-dodecanoyl-sn-glycerol 3-phosphate_c0	-349.93
cpd15495_c0	cpd15495_c0	0	C30H52O26	0	Maltopentaose_c0	-852.2
cpd00089_c0	cpd00089_c0	-2	C6H11O9P	0	Glucose-1-phosphate_c0	-430.78
cpd01399_c0	cpd01399_c0	0	C24H42O21	0	Maltotetraose_c0	-693.72
cpd12225_c0	cpd12225_c0	0	CH3RS2	0	Dihydrolipolprotein_c0	10000000
cpd12005_c0	cpd12005_c0	0	CHRS2	0	Lipoylprotein_c0	10000000
cpd11432_c0	cpd11432_c0	-3	C38H65N7O17P3S	0	fa11coa_c0	-763.34
cpd15671_c0	cpd15671_c0	-1	C20H40O7P	0	1-isoheptadecanoyl-sn-glycerol 3-phosphate_c0	-343.64
cpd15677_c0	cpd15677_c0	-1	C37H72O8P	0	1,2-diisoheptadecanoyl-sn-glycerol 3-phosphate_c0	-358.6
cpd15605_c0	cpd15605_c0	0	C11H14N2O3	0	Gly-Phe_c0	10000000
cpd00066_c0	cpd00066_c0	0	C9H11NO2	0	L-Phenylalanine_c0	-51.05
cpd01977_c0	cpd01977_c0	-2	C4H6NO7P	0	4-Phospho-L-aspartate_c0	-380.65
cpd00395_c0	cpd00395_c0	-1	C3H6NO5S	0	L-Cysteate_c0	-206.402
cpd15357_c0	cpd15357_c0	-1	C21H40O7P	0	2-octadec-11-enoyl-sn-glycerol 3-phosphate_c0	-317.85
cpd15269_c0	cpd15269_c0	-1	C18H33O2	0	octadecenoate_c0	-38.47
cpd00794_c0	cpd00794_c0	0	C12H22O11	0	TRHL_c0	-376.76
cpd14938_c0	cpd14938_c0	-2	C29H54N2O9PRS	0	3-Oxostearoyl-[acp]_c0	10000000
cpd14939_c0	cpd14939_c0	0	C18H35O2RS	0	3-Hydroxystearoyl-[acp]_c0	10000000
cpd01646_c0	cpd01646_c0	-2	C7H10O5	0	2-Isopropylmalate_c0	-201.18
cpd00123_c0	cpd00123_c0	-1	C5H7O3	0	3-Methyl-2-oxobutanoate_c0	-111.26
cpd00788_c0	cpd00788_c0	-1	C5H8NO3	0	N-Acetyl-beta-alanine_c0	-115.71
cpd00029_c0	cpd00029_c0	-1	C2H3O2	0	Acetate_c0	-88.29
cpd00085_c0	cpd00085_c0	0	C3H7NO2	0	beta-Alanine_c0	-86.11
cpd06717_c0	cpd06717_c0	-3	C28H41N7O19P3S	0	6-Oxo-2-hydroxycyclohexane-1-carboxyl-CoA_c0	-834.56
cpd04103_c0	cpd04103_c0	-4	C28H42N7O20P3S	0	3-Hydroxypimelyl-CoA_c0	-895.22
cpd00383_c0	cpd00383_c0	-1	C7H9O5	0	Shikimate_c0	-171.29
cpd02030_c0	cpd02030_c0	-3	C7H8O8P	0	3-phosphoshikimate_c0	-383.79
cpd00873_c0	cpd00873_c0	-2	C11H12NO9P	0	Nicotinate ribonucleotide_c0	-380.18
cpd03471_c0	cpd03471_c0	0	C11H13NO6	0	Nicotinate D-ribonucleoside_c0	-167.68
cpd00504_c0	cpd00504_c0	0	C7H14N2O4	0	LL-2,6-Diaminopimelate_c0	-163.68
cpd00516_c0	cpd00516_c0	0	C7H14N2O4	0	meso-2,6-Diaminopimelate_c0	-163.68
cpd00224_c0	cpd00224_c0	0	C5H10O5	0	L-Arabinose_c0	-180.06
cpd02428_c0	cpd02428_c0	-2	C5H9O8P	0	beta-L-Arabinose 1-phosphate_c0	-392.56
cpd11585_c0	cpd11585_c0	0	C5H10N2O3	0	L-alanylglycine_c0	-118.5
cpd00035_c0	cpd00035_c0	0	C3H7NO2	0	L-Alanine_c0	-87.92
cpd03214_c0	cpd03214_c0	-2	C20H40O7P2	0	Phytyl diphosphate_c0	-420.31
cpd09410_c0	cpd09410_c0	0	C30H44O2	0	Demethylphylloquinone_c0	28.71
cpd00652_c0	cpd00652_c0	-2	C6H8O8	0	D-Mucic acid_c0	-311.88
cpd00515_c0	cpd00515_c0	-2	C6H6O7	0	5-Dehydro-4-deoxy-D-glucarate_c0	-263.36
cpd15553_c0	cpd15553_c0	-2	C34H64NO10P	0	phosphatidylserine ditetradecanoyl_c0	-428.36
cpd15529_c0	cpd15529_c0	0	C33H66NO8P	0	phosphatidylethanolamine ditetradecanoyl_c0	-347.71
cpd15336_c0	cpd15336_c0	0	C17H36NO7P	0	2-Acyl-sn-glycero-3-phosphoethanolamine dodecanoyl_c0	-332.94
cpd00655_c0	cpd00655_c0	-2	C21H33N7O13P2S	0	Dephospho-CoA_c0	-539.494
cpd01775_c0	cpd01775_c0	-5	C15H20N5O20P4	0	Phosphoribosyl-ATP_c0	-1015.22
cpd00103_c0	cpd00103_c0	-4	C5H9O14P3	0	PRPP_c0	-814.62
cpd00858_c0	cpd00858_c0	0	C5H9NO3	0	L-Glutamate5-semialdehyde_c0	-111.43
cpd02431_c0	cpd02431_c0	-1	C5H6NO2	0	1-Pyrroline-5-carboxylate_c0	-59.27
cpd15479_c0	cpd15479_c0	-11	C151H261N2O79P4	0	glucosyl-inner core oligosaccharide lipid A_c0	-2976.94
cpd15469_c0	cpd15469_c0	-11	C157H271N2O84P4	0	galactosyl-glucosyl-inner core oligosaccharide lipid A_c0	-3135.42
cpd00114_c0	cpd00114_c0	-2	C10H11N4O8P	0	IMP_c0	-313.58
cpd00126_c0	cpd00126_c0	-2	C10H12N5O8P	0	GMP_c0	-308.3
cpd00001_e0	cpd00001_e0	0	H2O	0	H2O_e0	-56.687
cpd08301_c0	cpd08301_c0	-2	C5H10O9P2	0	2-C-methyl-D-erythritol2-4-cyclodiphosphate_c0	-486.44
cpd08615_c0	cpd08615_c0	-2	C5H10O8P2	0	1-Hydroxy-2-methyl-2-butenyl 4-diphosphate_c0	-475.41
cpd00755_c0	cpd00755_c0	-8	C40H38N4O17	0	Hydroxymethylbilane_c0	-479.5
cpd00774_c0	cpd00774_c0	-8	C40H36N4O16	0	UroporphyrinogenIII_c0	10000000
cpd15557_c0	cpd15557_c0	-2	C42H80NO10P	0	phosphatidylserine dioctadecanoyl_c0	-415.4
cpd15533_c0	cpd15533_c0	0	C41H82NO8P	0	phosphatidylethanolamine dioctadecanoyl_c0	-334.75
cpd00299_c0	cpd00299_c0	-2	C9H11N2O8P	0	dUMP_c0	-357.93
cpd02857_c0	cpd02857_c0	-3	C7H10O10P	0	DAHP_c0	-469.06
cpd00699_c0	cpd00699_c0	-1	C7H9O6	0	5-Dehydroquinate_c0	-214.49
cpd00387_c0	cpd00387_c0	-2	C16H23N5O15P2	0	ADPglucose_c0	-622.63
cpd01489_c0	cpd01489_c0	-1	C6H10NO4	0	beta-Alanopine_c0	-155.58
cpd00108_c0	cpd00108_c0	0	C6H12O6	0	Galactose_c0	-218.28
cpd01171_c0	cpd01171_c0	0	C6H14O6	0	Dulcose_c0	-225.44
cpd00087_c0	cpd00087_c0	-2	C19H21N7O6	0	Tetrahydrofolate_c0	-113.97
cpd00802_c0	cpd00802_c0	-2	C6H11O9P	0	D-fructose-1-phosphate_c0	-431.67
cpd00290_c0	cpd00290_c0	-4	C6H10O12P2	0	D-fructose-1,6-bisphosphate_c0	-644.17
cpd02152_c0	cpd02152_c0	-1	C10H17N4O6	0	L-Argininosuccinate_c0	-224.81
cpd00051_c0	cpd00051_c0	1	C6H15N4O2	0	L-Arginine_c0	-73.77
cpd00588_c0	cpd00588_c0	0	C6H14O6	0	Sorbitol_c0	-225.44
cpd15328_c0	cpd15328_c0	-1	C21H40O7P	0	1-octadec-11-enoyl-sn-glycerol 3-phosphate_c0	-317.85
cpd01407_c0	cpd01407_c0	0	C7H14O7	0	Volemulose_c0	-255.83
cpd03722_c0	cpd03722_c0	-1	C7H14O10P	0	Sedoheptulose 1-phosphate_c0	-466.34
cpd00311_c0	cpd00311_c0	0	C10H13N5O5	0	Guanosine_c0	-95.8
cpd00626_c0	cpd00626_c0	-2	C16H24N2O16P2	0	dTDPglucose_c0	-723.12
cpd00521_c0	cpd00521_c0	-2	C16H22N2O15P2	0	dTDP-4-oxo-6-deoxy-D-glucose_c0	-680.33
cpd12547_c0	cpd12547_c0	0	C23H46NO7P	0	L-2-Lysophosphatidylethanolamine_c0	-300.86
cpd08286_c0	cpd08286_c0	-2	C5H11O7P	0	2-C-methyl-D-erythritol4-phosphate_c0	-366.71
cpd00101_c0	cpd00101_c0	-2	C5H9O8P	0	ribose-5-phosphate_c0	-394.12
cpd00128_c0	cpd00128_c0	0	C5H5N5	0	Adenine_c0	78.85
cpd00279_c0	cpd00279_c0	-4	C25H36N7O18P3S	0	Acetoacetyl-CoA_c0	-812.61
cpd00247_c0	cpd00247_c0	-1	C5H3N2O4	0	Orotate_c0	-142.48
cpd00078_c0	cpd00078_c0	-5	C25H35N7O19P3S	0	Succinyl-CoA_c0	-862.04
cpd09818_c0	cpd09818_c0	-2	C15H12O4	0	Naphthyl-2-methyl-succinic acid_c0	-116.469
cpd00036_c0	cpd00036_c0	-2	C4H4O4	0	Succinate_c0	-162.96
cpd09819_c0	cpd09819_c0	-5	C36H43N7O19P3S	0	Naphthyl-2-methyl-succinyl-CoA_c0	-815.549
cpd03762_c0	cpd03762_c0	-1	C7H7O4	0	cis-1,2-dihydroxybenzoate_c0	-125.07
cpd00077_c0	cpd00077_c0	0	C6H6O2	0	Catechol_c0	-49.38
cpd16346_c0	cpd16346_c0	-3	C45H77N7O17P3S	0	Nervonoyl-CoA_c0	-727.83
cpd05238_c0	cpd05238_c0	-1	C24H45O2	0	Nervonic acid_c0	-28.75
cpd00357_c0	cpd00357_c0	-3	C10H14N2O14P3	0	TTP_c0	-774.34
cpd00297_c0	cpd00297_c0	-2	C10H14N2O11P2	0	dTDP_c0	-566.34
cpd11588_c0	cpd11588_c0	0	C7H12N2O3	0	gly-pro-L_c0	-93.95
cpd00129_c0	cpd00129_c0	0	C5H9NO2	0	L-Proline_c0	-62.54
cpd15546_c0	cpd15546_c0	-2	C38H70O13P2	0	Phosphatidylglycerophosphate dihexadec-9-enoyl_c0	-580.68
cpd15539_c0	cpd15539_c0	-1	C38H70O10P	0	Phosphatidylglycerol dihexadec-9-enoyl_c0	-368.18
cpd00296_c0	cpd00296_c0	-2	C10H12N5O7P	0	dGMP_c0	-268.46
cpd00277_c0	cpd00277_c0	0	C10H13N5O4	0	Deoxyguanosine_c0	-55.96
cpd15339_c0	cpd15339_c0	0	C21H44NO7P	0	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:0)_c0	-326.46
cpd00214_c0	cpd00214_c0	-1	C16H31O2	0	Palmitate_c0	-64.07
cpd00134_c0	cpd00134_c0	-4	C37H62N7O17P3S	0	Palmitoyl-CoA_c0	-763.15
cpd00365_c0	cpd00365_c0	0	C20H30O	0	Retinol_c0	70.9
cpd01691_c0	cpd01691_c0	0	C36H60O2	0	Retinol palmitate_c0	56.13
cpd11468_c0	cpd11468_c0	-2	C23H44N2O8PRS	0	Dodecanoyl-ACP_c0	10000000
cpd15521_c0	cpd15521_c0	-1	C27H52O8P	0	1,2-didodecanoyl-sn-glycerol 3-phosphate_c0	-371.18
cpd00007_c0	cpd00007_c0	0	O2	0	O2_c0	3.9197
cpd02501_c0	cpd02501_c0	-1	C9H9O4	0	2,3-Dihydroxyphenylpropanoate_c0	-127.22
cpd02731_c0	cpd02731_c0	-2	C9H8O6	0	2-Hydroxy-6-oxonona-2,4-diene-1,9-dioate_c0	-186.68
cpd01651_c0	cpd01651_c0	0	C4H6N2O2	0	L-3-Cyanoalanine_c0	-73.15
cpd03407_c0	cpd03407_c0	-1	C9H12N3O5	0	gamma-Glutamyl-beta-cyanoalanine_c0	-180.13
cpd00013_e0	cpd00013_e0	1	H4N	0	NH3_e0	-18.97
cpd15322_c0	cpd15322_c0	-1	C22H42O9P	0	1-Acyl-sn-glycero-3-phosphoglycerol hexadec-9-enoyl_c0	-375.77
cpd02090_c0	cpd02090_c0	-1	C6H14O8P	0	Glycerophosphoglycerol_c0	-383.36
cpd15343_c0	cpd15343_c0	-1	C18H36O9P	0	2-Acyl-sn-glycero-3-phosphoglycerol dodecanoyl_c0	-404.61
cpd00397_c0	cpd00397_c0	0	C5H10O5	0	L-Ribulose_c0	-180.95
cpd00038_c0	cpd00038_c0	-3	C10H13N5O14P3	0	GTP_c0	-724.3
cpd00957_c0	cpd00957_c0	-2	C9H14N5O8P	0	2,5-Diamino-6-(5'-phosphoribosylamino)-4-pyrimidineone_c0	-338.54
cpd15327_c0	cpd15327_c0	-1	C19H38O7P	0	1-hexadecanoyl-sn-glycerol 3-phosphate_c0	-343.45
cpd11620_c0	cpd11620_c0	4	Fe2R4S6	0	Reducedferredoxin_c0	10000000
cpd11621_c0	cpd11621_c0	6	Fe2R4S6	0	Oxidizedferredoxin_c0	10000000
cpd15704_c0	cpd15704_c0	0	C33H64O5	0	1,2-Diisopentadecanoyl-sn-glycerol_c0	-152.58
cpd15680_c0	cpd15680_c0	-1	C33H64O8P	0	1,2-diisopentadecanoyl-sn-glycerol 3-phosphate_c0	-365.08
cpd01501_c0	cpd01501_c0	-3	C7H7O7	0	2-Methylcitrate_c0	-280.63
cpd00086_c0	cpd00086_c0	-4	C24H36N7O17P3S	0	Propionyl-CoA_c0	-784.21
cpd00465_c0	cpd00465_c0	-1	C3H5N2O4	0	Ureidoglycolate_c0	-163.98
cpd00596_c0	cpd00596_c0	-1	C3H3N2O4	0	Oxalurate_c0	-153.5
cpd03963_c0	cpd03963_c0	0	C2H5N3O2	0	Biuret_c0	-85.12
cpd00073_c0	cpd00073_c0	0	CH4N2O	0	Urea_c0	-48.7
cpd00327_c0	cpd00327_c0	-4	C39H66N7O17P3S	0	strcoa_c0	-759.91
cpd15329_c0	cpd15329_c0	-2	C21H41O7P	0	1-octadecanoyl-sn-glycerol 3-phosphate_c0	-340.21
cpd15526_c0	cpd15526_c0	-1	C39H76O8P	0	1,2-dioctadecanoyl-sn-glycerol 3-phosphate_c0	-351.74
cpd15312_c0	cpd15312_c0	0	C39H72O5	0	1,2-Diacyl-sn-glycerol dioctadec-11-enoyl_c0	-94.52
cpd15527_c0	cpd15527_c0	-1	C39H72O8P	0	1,2-dioctadec-11-enoyl-sn-glycerol 3-phosphate_c0	-307.02
cpd02730_c0	cpd02730_c0	-3	C8H12O11P	0	3-Deoxy-D-manno-octulosonate8-phosphate_c0	-505.48
cpd00875_c0	cpd00875_c0	-1	C8H13O8	0	KDO_c0	-292.98
cpd00346_c0	cpd00346_c0	0	C4H7NO3	0	L-Aspartate4-semialdehyde_c0	-113.05
cpd02120_c0	cpd02120_c0	-2	C7H5NO4	0	Dihydrodipicolinate_c0	-133.7
cpd15309_c0	cpd15309_c0	0	C35H68O5	0	1,2-Diacyl-sn-glycerol dihexadecanoyl_c0	-145.72
cpd15524_c0	cpd15524_c0	-1	C35H68O8P	0	1,2-dihexadecanoyl-sn-glycerol 3-phosphate_c0	-358.22
cpd00076_c0	cpd00076_c0	0	C12H22O11	0	Sucrose_c0	-377.65
cpd02298_c0	cpd02298_c0	0	C18H32O16	0	1F-beta-D-Fructosylsucrose_c0	-537.02
cpd15606_c0	cpd15606_c0	0	C11H14N2O4	0	Gly-Tyr_c0	10000000
cpd00069_c0	cpd00069_c0	0	C9H11NO3	0	L-Tyrosine_c0	-90.53
